stock_code,cap,close,listdays,surplus_sum,np_parcomsh_chg,profi_style,ipo_lessoneyear,is_div_stock
300248.SZ,89200000.0,11.52,286.0,4.311638107399103,0.2266945021496936,0,0,0
300251.SZ,241120000.0,23.1,283.0,6.528300675306901,0.35294592910921735,0,0,1
300253.SZ,107000000.0,19.85,272.0,3.7401803666355145,0.2481399952467629,0,0,0
300255.SZ,188418700.0,11.56,271.0,4.595830103699898,0.19055553282377588,0,0,0
300257.SZ,286000000.0,24.5,271.0,9.291462241643355,0.12739432669485584,0,0,0
300258.SZ,150000000.0,14.37,266.0,5.357577901999999,0.3566703139065354,0,0,0
300259.SZ,151360000.0,11.7,263.0,2.976938988900635,0.49445394347764,1,0,0
300261.SZ,145120000.0,16.8,259.0,3.1466616380926133,0.23118325955958235,0,0,0
300262.SZ,133400000.0,15.36,252.0,2.426499835457271,0.39962611527201386,0,0,1
300265.SZ,135000000.0,11.3,252.0,4.396576249259259,0.8841706107935061,1,0,0
300267.SZ,239200000.0,18.58,245.0,3.699896058444816,0.357729284941558,0,0,0
300270.SZ,60000000.0,24.45,239.0,6.864088112999999,0.531454051311345,1,1,1
300271.SZ,148000000.0,12.81,229.0,4.551312888243243,0.21660293206562195,0,1,0
300272.SZ,143000000.0,11.62,224.0,2.180831083216783,0.1893813459803895,0,1,0
300273.SZ,200025000.0,17.05,229.0,3.409540617972753,0.45540951738738666,0,1,1
300275.SZ,82138000.0,25.7,224.0,5.537052342155885,0.6022721825672636,1,1,1
300285.SZ,62400000.0,30.3,174.0,7.476974648237179,0.2743999278358265,0,1,0
300287.SZ,84000000.0,17.35,166.0,4.471110376785715,0.1990304197035987,0,1,0
300288.SZ,53400000.0,60.5,155.0,7.5214356269662925,0.604051338332101,1,1,1
300289.SZ,153600000.0,21.0,155.0,3.799144196940104,0.4223934437970682,0,1,0
300290.SZ,68000000.0,14.78,155.0,3.6492414188235287,0.13903969480017095,0,1,1
300291.SZ,60000000.0,46.72,160.0,14.264757842166668,0.32545382745176177,0,1,1
300293.SZ,90000000.0,20.37,140.0,5.402173735444444,0.17436600889621928,0,1,1
300295.SZ,53350000.0,46.19,135.0,11.153111265229615,0.3104207973858654,0,1,0
300297.SZ,98000000.0,17.7,135.0,5.480459871326532,0.2783602662490012,0,1,1
300298.SZ,88000000.0,46.28,133.0,8.199299092613636,0.43689810887033687,0,1,0
300300.SZ,87000000.0,26.45,133.0,5.633354718965517,0.21209225446600055,0,1,1
300304.SZ,100000000.0,15.93,131.0,7.1087418047,0.10348043298576493,0,1,0
300305.SZ,80000000.0,30.68,125.0,13.450137888375,0.24532762308424885,0,1,0
300311.SZ,70700000.0,15.04,109.0,4.483242224611033,0.11170423584368508,0,1,0
300314.SZ,80000000.0,28.14,102.0,6.149452745125,0.7310914966611578,1,1,1
300315.SZ,163660000.0,24.81,99.0,4.349606009959673,0.4452506555316913,1,1,1
300318.SZ,102400000.0,16.13,91.0,5.290866207519532,0.3162210252813937,0,1,0
300320.SZ,66670000.0,18.2,84.0,7.638595620218989,0.10501787543705376,0,1,1
300322.SZ,93345000.0,20.65,79.0,4.217304703090685,0.1970020912406578,0,1,0
300326.SZ,51250000.0,43.35,76.0,7.218179899317073,0.3002446244622219,0,1,0
300334.SZ,116000000.0,25.29,61.0,4.853651729051724,0.3838117439381857,0,1,0
300335.SZ,139488834.0,13.83,58.0,4.250245412905237,0.5384983116369297,1,1,0
300336.SZ,96000000.0,24.4,58.0,7.558994284895833,0.32768590996856156,0,1,0
300338.SZ,60000000.0,21.57,46.0,10.703331978833331,0.2051372272847598,0,1,0
300339.SZ,76740000.0,24.4,52.0,7.201948909695075,0.438313858789018,0,1,1
300342.SZ,100000000.0,12.68,46.0,5.6596811957,0.1495696692018859,0,1,0
300343.SZ,40000000.0,28.65,42.0,9.42780199725,0.11516089348298691,0,1,0
300345.SZ,96000000.0,18.09,42.0,5.411527803229166,0.1445165001396736,0,1,0
300347.SZ,53400000.0,56.0,30.0,11.522731009737829,0.41448002064949463,0,1,1
300348.SZ,51700000.0,21.14,30.0,6.728043803481624,0.2503888719704672,0,1,0
300349.SZ,60000000.0,34.18,30.0,9.223011283333333,0.5133076760490825,1,1,0
300350.SZ,86670000.0,11.47,28.0,3.31287333748702,0.16083132217744683,0,1,0
300352.SZ,66700000.0,27.34,12.0,7.171809202248876,0.6052537648638666,1,1,1
300353.SZ,53512800.0,20.91,1.0,5.876952649459569,0.8226675115673151,1,1,0
300354.SZ,44349424.0,24.12,6.0,6.108931250381064,0.23775412774287932,0,1,0
300355.SZ,136977000.0,24.81,1.0,4.610563444373873,0.38855433286088753,0,1,0
600998.SH,1420515819.0,13.17,469.0,2.0672921131334476,0.17780373279781245,0,0,0
601116.SH,410758800.0,10.7,389.0,2.555174852687271,0.21893820161710031,0,0,0
601126.SH,406595000.0,17.19,426.0,5.780741836077669,0.3522909714832455,0,0,0
601199.SH,233800000.0,12.49,378.0,6.305420144268606,0.14450929137880275,0,0,0
601222.SH,355290000.0,10.03,280.0,5.2655788709223454,0.8643783619321089,1,0,0
601231.SH,1011723801.0,12.27,153.0,2.212008504236029,0.38136743834717446,0,1,0
601515.SH,556000000.0,12.02,155.0,2.7284117567266186,0.10060547051287644,0,1,0
601566.SH,578657500.0,19.59,329.0,6.239934231907476,0.303648252151435,0,0,0
601700.SH,219600000.0,14.5,415.0,10.564829071493625,0.2742833328559433,0,0,1
601717.SH,1400000000.0,10.35,526.0,3.9933801915857146,0.372078224458236,0,0,0
601799.SH,239560000.0,10.19,405.0,6.3329452358908,0.10356130910686398,0,0,0
601801.SH,910000000.0,11.02,657.0,3.4285653526923077,0.39289294789550727,0,0,0
601877.SH,1005000000.0,15.14,654.0,3.2808166635124376,0.46640663405791255,0,0,0
601886.SH,560000000.0,17.46,272.0,6.6855211130535706,0.3931208044068937,0,0,1
603000.SH,276422764.0,42.97,107.0,6.458420355531935,0.6804287652804292,0,1,0
603001.SH,400980000.0,23.08,108.0,7.628717855030176,0.18747241071185453,0,1,0
603077.SH,450000000.0,14.95,43.0,6.533415067977778,0.13888326591464442,0,1,0
